Sample;Ch1;Ch2
2934;0.017578125;0.0078125
2935;0.013671875;0.01953125
2936;0.013671875;0.017578125
2937;0.017578125;0.021484375
2938;0.01953125;0.017578125
2939;0.017578125;0.01953125
2940;0.013671875;0.009765625
2941;0.013671875;0.013671875
2942;0.01953125;0.01953125
2943;0.01953125;0.013671875
2944;0.01171875;0.013671875
2945;0.01953125;0.013671875
2946;0.015625;0.01953125
2947;0.01953125;0.01171875
2948;0.01953125;0.01953125
2949;0.009765625;0.015625
2950;0.015625;0.017578125
2951;0.009765625;0.015625
2952;0.013671875;0.017578125
2953;0.015625;0.01953125
2954;0.021484375;0.013671875
2955;0.01953125;0.009765625
2956;0.017578125;0.013671875
2957;0.01953125;0.017578125
2958;0.01171875;0.015625
2959;0.015625;0.013671875
2960;0.015625;0.017578125
2961;0.015625;0.01953125
2962;0.01171875;0.025390625
2963;0.0078125;0.015625
2964;0.01171875;0.015625
2965;0.015625;0.01953125
2966;0.0234375;0.021484375
2967;0.015625;0.01953125
2968;0.009765625;0.015625
2969;0.013671875;0.017578125
2970;0.01171875;0.009765625
2971;0.015625;0.01953125
2972;0.017578125;0.015625
2973;0.013671875;0.009765625
2974;0.013671875;0.013671875
2975;0.015625;0.01953125
2976;0.0234375;0.017578125
2977;0.01171875;0.021484375
2978;0.013671875;0.01953125
2979;0.015625;0.01953125
2980;0.013671875;0.013671875
2981;0.015625;0.01953125
2982;0.021484375;0.017578125
2983;0.015625;0.013671875
2984;0.009765625;0.015625
2985;0.017578125;0.01953125
2986;0.017578125;0.013671875
2987;0.021484375;0.021484375
2988;0.021484375;0.01171875
2989;0.01953125;0.017578125
2990;0.017578125;0.017578125
2991;0.015625;0.01953125
2992;0.015625;0.01171875
2993;0.01953125;0.017578125
2994;0.013671875;0.013671875
2995;0.021484375;0.017578125
2996;0.017578125;0.01953125
2997;0.015625;0.017578125
2998;0.017578125;0.01953125
2999;0.01953125;0.021484375
3000;0.01171875;0.01953125
3001;0.015625;0.017578125
3002;0.017578125;0.017578125
3003;0.013671875;0.01953125
3004;0.01953125;0.01171875
3005;0.01171875;0.017578125
3006;0.01171875;0.0234375
3007;0.021484375;0.021484375
3008;0.015625;0.017578125
3009;0.009765625;0.0234375
3010;0.015625;0.01953125
3011;0.015625;0.025390625
3012;0.015625;0.01171875
3013;0.021484375;0.025390625
3014;0.021484375;0.015625
3015;0.013671875;0.013671875
3016;0.017578125;0.015625
3017;0.009765625;0.01171875
3018;0.01171875;0.01953125
3019;0.017578125;0.013671875
3020;0.017578125;0.021484375
3021;0.017578125;0.017578125
3022;0.013671875;0.013671875
3023;0.01171875;0.015625
3024;0.015625;0.0234375
3025;0.01171875;0.009765625
3026;0.01171875;0.017578125
3027;0.01953125;0.01953125
3028;0.017578125;0.025390625
3029;0.01171875;0.017578125
3030;0.01953125;0.015625
3031;0.01171875;0.015625
3032;0.017578125;0.01953125
3033;0.009765625;0.01171875
3034;0.015625;0.015625
3035;0.01953125;0.017578125
3036;0.015625;0.013671875
3037;0.021484375;0.021484375
3038;0.017578125;0.01953125
3039;0.013671875;0.01171875
3040;0.015625;0.013671875
3041;0.025390625;0.01953125
3042;0.017578125;0.017578125
3043;0.01953125;0.01953125
3044;0.013671875;0.01171875
3045;0.01953125;0.013671875
3046;0.015625;0.013671875
3047;0.013671875;0.01171875
3048;0.021484375;0.01953125
3049;0.0234375;0.021484375
3050;0.013671875;0.015625
3051;0.017578125;0.01953125
3052;0.01953125;0.021484375
3053;0.015625;0.017578125
3054;0.01953125;0.017578125
3055;0.013671875;0.013671875
3056;0.01953125;0.01953125
3057;0.01171875;0.013671875
3058;0.01953125;0.01171875
3059;0.017578125;0.01953125
3060;0.017578125;0.017578125
3061;0.01171875;0.01953125
3062;0.02734375;0.01171875
3063;0.013671875;0.021484375
3064;0.017578125;0.01953125
3065;0.01953125;0.01953125
3066;0.015625;0.015625
3067;0.015625;0.017578125
3068;0.017578125;0.029296875
3069;0.017578125;0.01953125
3070;0.017578125;0.015625
3071;0.021484375;0.013671875
3072;0.01953125;0.017578125
3073;0.01953125;0.021484375
3074;0.017578125;0.021484375
3075;0.015625;0.021484375
3076;0.013671875;0.015625
3077;0.015625;0.015625
3078;0.015625;0.021484375
3079;0.015625;0.015625
3080;0.01953125;0.0234375
3081;0.015625;0.017578125
3082;0.01953125;0.017578125
3083;0.015625;0.017578125
3084;0.015625;0.015625
3085;0.013671875;0.021484375
3086;0.017578125;0.015625
3087;0.017578125;0.015625
3088;0.01171875;0.013671875
3089;0.013671875;0.017578125
3090;0.005859375;0.021484375
3091;0.015625;0.009765625
3092;0.025390625;0.015625
3093;0.015625;0.01953125
3094;0.01171875;0.015625
3095;0.021484375;0.015625
3096;0.017578125;0.01171875
3097;0.01171875;0.0234375
3098;0.013671875;0.017578125
3099;0.017578125;0.017578125
3100;0.015625;0.015625
3101;0.01171875;0.017578125
3102;0.017578125;0.0234375
3103;0.013671875;0.01953125
3104;0.017578125;0.009765625
3105;0.00390625;0.013671875
3106;0.013671875;0.015625
3107;0.01953125;0.021484375
3108;0.01171875;0.01953125
3109;0.021484375;0.01171875
3110;0.021484375;0.013671875
3111;0.017578125;0.015625
3112;0.015625;0.021484375
3113;0.015625;0.015625
3114;0.021484375;0.013671875
3115;0.017578125;0.015625
3116;0.015625;0.009765625
3117;0.01171875;0.013671875
3118;0.01171875;0.017578125
3119;0.013671875;0.015625
3120;0.0234375;0.03125
3121;0.015625;0.01953125
3122;0.01171875;0.013671875
3123;0.01953125;0.0234375
3124;0.009765625;0.021484375
3125;0.017578125;0.017578125
3126;0.015625;0.017578125
3127;0.017578125;0.013671875
3128;0.01171875;0.017578125
3129;0.015625;0.015625
3130;0.015625;0.017578125
3131;0.01171875;0.021484375
3132;0.0078125;0.015625
3133;0.017578125;0.01171875
3134;0.015625;0.015625
3135;0.01171875;0.015625
3136;0.01171875;0.01953125
3137;0.00390625;0.021484375
3138;0.01953125;0.025390625
3139;0.01171875;0.009765625
3140;0.015625;0.01953125
3141;0.017578125;0.01953125
3142;0.01953125;0.017578125
3143;0.01171875;0.013671875
3144;0.01171875;0.017578125
3145;0.009765625;0.021484375
3146;0.015625;0.01171875
3147;0.015625;0.013671875
3148;0.015625;0.0234375
3149;0.01953125;0.017578125
3150;0.017578125;0.0234375
3151;0.013671875;0.021484375
3152;0.015625;0.021484375
3153;0.015625;0.017578125
3154;0.01171875;0.02734375
3155;0.013671875;0.01953125
3156;0.013671875;0.017578125
3157;0.013671875;0.015625
3158;0.013671875;0.01953125
3159;0.01953125;0.021484375
3160;0.013671875;0.017578125
3161;0.017578125;0.015625
3162;0.015625;0.017578125
3163;0.013671875;0.013671875
3164;0.021484375;0.017578125
3165;0.017578125;0.017578125
3166;0.015625;0.017578125
3167;0.017578125;0.021484375
3168;0.017578125;0.013671875
3169;0.013671875;0.015625
3170;0.01953125;0.017578125
3171;0.015625;0.01953125
3172;0.015625;0.015625
3173;0.01953125;0.015625
3174;0.01171875;0.025390625
3175;0.015625;0.0234375
3176;0.021484375;0.01953125
3177;0.013671875;0.017578125
3178;0.017578125;0.01953125
3179;0.017578125;0.017578125
3180;0.013671875;0.015625
3181;0.015625;0.017578125
3182;0.021484375;0.01953125
3183;0.015625;0.01171875
3184;0.01171875;0.015625
3185;0.013671875;0.015625
3186;0.01953125;0.015625
3187;0.017578125;0.0234375
3188;0.013671875;0.021484375
3189;0.015625;0.025390625
3190;0.017578125;0.017578125
3191;0.017578125;0.021484375
3192;0.015625;0.013671875
3193;0.015625;0.01953125
3194;0.013671875;0.013671875
3195;0.01171875;0.013671875
3196;0.009765625;0.01953125
3197;0.01171875;0.015625
3198;0.017578125;0.017578125
3199;0.013671875;0.01953125
3200;0.01171875;0.017578125
3201;0.015625;0.015625
3202;0.015625;0.017578125
3203;0.017578125;0.017578125
3204;0.0078125;0.015625
3205;0.01171875;0.025390625
3206;0.013671875;0.01171875
3207;0.01171875;0.029296875
3208;0.01171875;0.013671875
3209;0.01953125;0.017578125
3210;0.005859375;0.015625
3211;0.021484375;0.0234375
3212;0.015625;0.013671875
3213;0.0078125;0.015625
3214;0.017578125;0.02734375
3215;0.015625;0.013671875
3216;0.01953125;0.01953125
3217;0.015625;0.015625
3218;0.015625;0.013671875
3219;0.015625;0.021484375
3220;0.017578125;0.017578125
3221;0.0078125;0.021484375
3222;0.01953125;0.013671875
3223;0.01171875;0.01953125
3224;0.021484375;0.015625
3225;0.0234375;0.017578125
3226;0.013671875;0.0234375
3227;0.01171875;0.015625
3228;0.015625;0.017578125
3229;0.013671875;0.013671875
3230;0.015625;0.01171875
3231;0.013671875;0.021484375
3232;0.01953125;0.005859375
3233;0.013671875;0.01953125
3234;0.017578125;0.01953125
3235;0.01171875;0.017578125
3236;0.017578125;0.021484375
3237;0.013671875;0.021484375
3238;0.017578125;0.009765625
3239;0.021484375;0.015625
3240;0.0234375;0.025390625
3241;0.017578125;0.017578125
3242;0.017578125;0.021484375
3243;0.017578125;0.0234375
3244;0.01171875;0.013671875
3245;0.025390625;0.015625
3246;0.01171875;0.0234375
3247;0.01953125;0.013671875
3248;0.017578125;0.017578125
3249;0.013671875;0.0234375
3250;0.013671875;0.013671875
3251;0.01953125;0.01953125
3252;0.0078125;0.017578125
3253;0.021484375;0.01171875
3254;0.0234375;0.0234375
3255;0.013671875;0.015625
3256;0.013671875;0.021484375
3257;0.017578125;0.01953125
3258;0.01953125;0.021484375
3259;0.017578125;0.021484375
3260;0.015625;0.017578125
3261;0.021484375;0.01171875
3262;0.015625;0.015625
3263;0.021484375;0.021484375
3264;0.021484375;0.01953125
3265;0.017578125;0.01953125
3266;0.01953125;0.013671875
3267;0.013671875;0.015625
3268;0.01953125;0.01953125
3269;0.017578125;0.017578125
3270;0.01171875;0.015625
3271;0.013671875;0.021484375
3272;0.01171875;0.013671875
3273;0.013671875;0.017578125
3274;0.01953125;0.0234375
3275;0.01953125;0.0234375
3276;0.017578125;0.025390625
3277;0.021484375;0.015625
3278;0.01171875;0.013671875
3279;0.009765625;0.0078125
3280;0.015625;0.015625
3281;0.017578125;0.009765625
3282;0.015625;0.01953125
3283;0.015625;0.015625
3284;0.013671875;0.01171875
3285;0.01171875;0.013671875
3286;0.021484375;0.01953125
3287;0.017578125;0.01171875
3288;0.01171875;0.015625
3289;0.015625;0.021484375
3290;0.013671875;0.017578125
3291;0.017578125;0.015625
3292;0.017578125;0.015625
3293;0.021484375;0.021484375
3294;0.015625;0.013671875
3295;0.01953125;0.017578125
3296;0.005859375;0.0234375
3297;0.017578125;0.021484375
3298;0.01171875;0.017578125
3299;0.009765625;0.015625
3300;0.01953125;0.01953125
3301;0.017578125;0.01953125
3302;0.01171875;0.015625
3303;0.01953125;0.021484375
3304;0.015625;0.017578125
3305;0.01171875;0.017578125
3306;0.009765625;0.013671875
3307;0.01171875;0.013671875
3308;0.0234375;0.01953125
3309;0.015625;0.021484375
3310;0.015625;0.017578125
3311;0.017578125;0.01953125
3312;0.013671875;0.015625
3313;0.015625;0.015625
3314;0.013671875;0.015625
3315;0.0234375;0.01953125
3316;0.015625;0.01953125
3317;0.015625;0.021484375
3318;0.015625;0.01953125
3319;0.021484375;0.01953125
3320;0.01953125;0.015625
3321;0.01171875;0.017578125
3322;0.021484375;0.015625
3323;0.01953125;0.021484375
3324;0.015625;0.017578125
3325;0.013671875;0.015625
3326;0.015625;0.017578125
3327;0.01953125;0.017578125
3328;0.01171875;0.01953125
3329;0.015625;0.009765625
3330;0.0078125;0.01953125
3331;0.013671875;0.021484375
3332;0.017578125;0.01953125
3333;0.0234375;0.013671875
3334;0.009765625;0.01953125
3335;0.015625;0.015625
3336;0.013671875;0.021484375
3337;0.013671875;0.015625
3338;0.015625;0.015625
3339;0.015625;0.013671875
3340;0.009765625;0.021484375
3341;0.017578125;0.01953125
3342;0.017578125;0.021484375
3343;0.021484375;0.017578125
3344;0.021484375;0.021484375
3345;0.021484375;0.017578125
3346;0.01953125;0.0234375
3347;0.01953125;0.0078125
3348;0.017578125;0.025390625
3349;0.017578125;0.015625
3350;0.013671875;0.017578125
3351;0.015625;0.017578125
3352;0.01953125;0.017578125
3353;0.01953125;0.021484375
3354;0.009765625;0.01171875
3355;0.021484375;0.015625
3356;0.015625;0.021484375
3357;0.017578125;0.015625
3358;0.0234375;0.015625
3359;0.01171875;0.017578125
3360;0.021484375;0.013671875
3361;0.015625;0.021484375
3362;0.017578125;0.017578125
3363;0.015625;0.015625
3364;0.015625;0.017578125
3365;0.017578125;0.013671875
3366;0.015625;0.0234375
3367;0.017578125;0.01953125
3368;0.009765625;0.013671875
3369;0.015625;0.017578125
3370;0.01171875;0.021484375
3371;0.013671875;0.01171875
3372;0.013671875;0.021484375
3373;0.015625;0.01953125
3374;0.009765625;0.017578125
3375;0.0234375;0.017578125
3376;0.017578125;0.015625
3377;0.0234375;0.013671875
3378;0.01953125;0.017578125
3379;0.01171875;0.017578125
3380;0.009765625;0.013671875
3381;0.021484375;0.025390625
3382;0.015625;0.015625
3383;0.01953125;0.021484375
3384;0.009765625;0.017578125
3385;0.01953125;0.009765625
3386;0.0078125;0.013671875
3387;0.013671875;0.01171875
3388;0.01953125;0.01953125
3389;0.015625;0.017578125
3390;0.015625;0.017578125
3391;0.015625;0.013671875
3392;0.013671875;0.01953125
3393;0.009765625;0.01953125
3394;0.013671875;0.015625
3395;0.01171875;0.021484375
3396;0.015625;0.015625
3397;0.015625;0.01171875
3398;0.021484375;0.01953125
3399;0.009765625;0.01953125
3400;0.021484375;0.01171875
3401;0.01171875;0.01953125
3402;0.01171875;0.0078125
3403;0.015625;0.017578125
3404;0.009765625;0.0234375
3405;0.013671875;0.017578125
3406;0.01953125;0.013671875
3407;0.025390625;0.015625
3408;0.01171875;0.013671875
3409;0.013671875;0.021484375
3410;0.01171875;0.021484375
3411;0.009765625;0.013671875
3412;0.01953125;0.013671875
3413;0.015625;0.021484375
3414;0.013671875;0.017578125
3415;0.009765625;0.021484375
3416;0.01171875;0.013671875
3417;0.01171875;0.017578125
3418;0.015625;0.021484375
3419;0.015625;0.015625
3420;0.01171875;0.015625
3421;0.01953125;0.017578125
3422;0.0234375;0.00390625
3423;0.021484375;0.025390625
3424;0.01171875;0.0234375
3425;0.013671875;0.0234375
3426;0.017578125;0.015625
3427;0.013671875;0.01953125
3428;0.013671875;0.01953125
3429;0.015625;0.015625
3430;0.017578125;0.01953125
3431;0.01953125;0.021484375
3432;0.013671875;0.021484375
3433;0.013671875;0.021484375
3434;0.013671875;0.017578125
3435;0.017578125;0.01953125
3436;0.009765625;0.021484375
3437;0.017578125;0.01953125
3438;0.017578125;0.015625
3439;0.015625;0.025390625
3440;0.0078125;0.01953125
3441;0.015625;0.01171875
3442;0.013671875;0.01953125
3443;0.015625;0.021484375
3444;0.009765625;0.015625
3445;0.01171875;0.025390625
3446;0.015625;0.015625
3447;0.021484375;0.015625
3448;0.015625;0.025390625
3449;0.01953125;0.013671875
3450;0.009765625;0.015625
3451;0.015625;0.021484375
3452;0.017578125;0.005859375
3453;0.01171875;0.013671875
3454;0.009765625;0.017578125
3455;0.015625;0.021484375
3456;0.021484375;0.017578125
3457;0.015625;0.01171875
3458;0.015625;0.015625
3459;0.015625;0.013671875
3460;0.013671875;0.0234375
3461;0.013671875;0.017578125
3462;0.01171875;0.021484375
3463;0.01953125;0.017578125
3464;0.015625;0.017578125
3465;0.009765625;0.025390625
3466;0.009765625;0.01171875
3467;0.017578125;0.013671875
3468;0.01953125;0.01953125
3469;0.015625;0.015625
3470;0.01953125;0.017578125
3471;0.01953125;0.015625
3472;0.01171875;0.0234375
3473;0.013671875;0.01953125
3474;0.017578125;0.009765625
3475;0.01953125;0.021484375
3476;0.015625;0.013671875
3477;0.015625;0.0234375
3478;0.015625;0.017578125
3479;0.017578125;0.015625
3480;0.015625;0.013671875
3481;0.017578125;0.0234375
3482;0.017578125;0.015625
3483;0.01171875;0.013671875
3484;0.021484375;0.01953125
3485;0.021484375;0.009765625
3486;0.01953125;0.015625
3487;0.015625;0.021484375
3488;0.01953125;0.017578125
3489;0.009765625;0.015625
3490;0.015625;0.017578125
3491;0.021484375;0.01953125
3492;0.01953125;0.01953125
3493;0.021484375;0.015625
3494;0.01171875;0.01953125
3495;0.021484375;0.01953125
3496;0.015625;0.015625
3497;0.0234375;0.015625
3498;0.015625;0.021484375
3499;0.015625;0.017578125
3500;0.013671875;0.01953125
3501;0.017578125;0.013671875
3502;0.01171875;0.013671875
3503;0.01171875;0.01953125
3504;0.01953125;0.02734375
3505;0.01953125;0.021484375
3506;0.009765625;0.01953125
3507;0.01171875;0.021484375
3508;0.015625;0.015625
3509;0.015625;0.015625
3510;0.017578125;0.013671875
3511;0.025390625;0.015625
3512;0.01953125;0.01953125
3513;0.005859375;0.01171875
3514;0.015625;0.01953125
3515;0.01171875;0.017578125
3516;0.0234375;0.013671875
3517;0.017578125;0.015625
3518;0.013671875;0.015625
3519;0.017578125;0.017578125
3520;0.015625;0.0234375
3521;0.0234375;0.021484375
3522;0.015625;0.021484375
3523;0.01171875;0.017578125
3524;0.013671875;0.013671875
3525;0.01171875;0.01171875
3526;0.015625;0.01953125
3527;0.013671875;0.015625
3528;0.015625;0.017578125
3529;0.013671875;0.013671875
3530;0.017578125;0.015625
3531;0.01953125;0.013671875
3532;0.0234375;0.01953125
3533;0.021484375;0.0234375
3534;0.015625;0.01953125
3535;0.013671875;0.021484375
3536;0.013671875;0.021484375
3537;0.013671875;0.01953125
3538;0.013671875;0.015625
3539;0.017578125;0.0234375
3540;0.021484375;0.01953125
3541;0.017578125;0.013671875
3542;0.021484375;0.015625
3543;0.015625;0.017578125
3544;0.021484375;0.01171875
3545;0.017578125;0.009765625
3546;0.013671875;0.015625
3547;0.009765625;0.021484375
3548;0.0234375;0.01953125
3549;0.017578125;0.01171875
3550;0.01953125;0.013671875
3551;0.01171875;0.017578125
3552;0.01953125;0.015625
3553;0.013671875;0.0234375
3554;0.013671875;0.015625
3555;0.017578125;0.021484375
3556;0.017578125;0.015625
3557;0.013671875;0.009765625
3558;0.013671875;0.015625
3559;0.01953125;0.0234375
3560;0.017578125;0.013671875
3561;0.021484375;0.01171875
3562;0.017578125;0.021484375
3563;0.021484375;0.013671875
3564;0.015625;0.015625
3565;0.017578125;0.021484375
3566;0.015625;0.025390625
3567;0.015625;0.015625
3568;0.01171875;0.021484375
3569;0.009765625;0.017578125
3570;0.015625;0.0234375
3571;0.021484375;0.017578125
3572;0.015625;0.01953125
3573;0.013671875;0.01171875
3574;0.01953125;0.013671875
3575;0.017578125;0.01953125
3576;0.009765625;0.015625
3577;0.013671875;0.021484375
3578;0.017578125;0.021484375
3579;0.017578125;0.017578125
3580;0.01171875;0.021484375
3581;0.017578125;0.01953125
3582;0.017578125;0.025390625
3583;0.01171875;0.021484375
3584;0.01171875;0.021484375
3585;0.025390625;0.01953125
3586;0.013671875;0.01953125
3587;0.015625;0.01171875
3588;0.015625;0.013671875
3589;0.021484375;0.013671875
3590;0.01953125;0.015625
3591;0.01171875;0.015625
3592;0.015625;0.01953125
3593;0.01953125;0.017578125
3594;0.017578125;0.02734375
3595;0.013671875;0.01953125
3596;0.015625;0.0234375
3597;0.009765625;0.017578125
3598;0.015625;0.01953125
3599;0.01953125;0.017578125
3600;0.0078125;0.01171875
3601;0.01953125;0.017578125
3602;0.013671875;0.017578125
3603;0.01953125;0.021484375
3604;0.01953125;0.025390625
3605;0.015625;0.021484375
3606;0.021484375;0.01953125
3607;0.015625;0.01171875
3608;0.01953125;0.021484375
3609;0.013671875;0.013671875
3610;0.013671875;0.013671875
3611;0.013671875;0.01171875
3612;0.009765625;0.015625
3613;0.0078125;0.021484375
3614;0.01953125;0.021484375
3615;0.015625;0.013671875
3616;0.01171875;0.017578125
3617;0.013671875;0.015625
3618;0.01171875;0.015625
3619;0.01953125;0.017578125
3620;0.015625;0.015625
3621;0.015625;0.015625
3622;0.01953125;0.01953125
3623;0.013671875;0.01171875
3624;0.0234375;0.013671875
3625;0.0078125;0.017578125
3626;0.015625;0.017578125
3627;0.013671875;0.01953125
3628;0.017578125;0.013671875
3629;0.01171875;0.017578125
3630;0.015625;0.017578125
3631;0.01171875;0.01171875
3632;0.01171875;0.01953125
3633;0.01171875;0.015625
3634;0.0234375;0.01953125
3635;0.015625;0.01171875
3636;0.015625;0.021484375
3637;0.013671875;0.017578125
3638;0.013671875;0.0234375
3639;0.017578125;0.015625
3640;0.01171875;0.013671875
3641;0.01953125;0.021484375
3642;0.01171875;0.017578125
3643;0.017578125;0.01953125
3644;0.015625;0.017578125
3645;0.013671875;0.013671875
3646;0.017578125;0.013671875
3647;0.013671875;0.01953125
3648;0.015625;0.01953125
3649;0.021484375;0.01953125
3650;0.017578125;0.013671875
3651;0.013671875;0.01171875
3652;0.021484375;0.01953125
3653;0.017578125;0.017578125
3654;0.017578125;0.015625
3655;0.017578125;0.0234375
3656;0.013671875;0.017578125
3657;0.021484375;0.017578125
3658;0.017578125;0.013671875
3659;0.01953125;0.013671875
3660;0.015625;0.013671875
3661;0.01171875;0.017578125
3662;0.021484375;0.01953125
3663;0.013671875;0.01953125
3664;0.015625;0.021484375
3665;0.01171875;0.013671875
3666;0.013671875;0.02734375
3667;0.015625;0.01953125
3668;0.017578125;0.017578125
3669;0.01953125;0.01953125
3670;0.009765625;0.01953125
3671;0.017578125;0.017578125
3672;0.01171875;0.021484375
3673;0.015625;0.017578125
3674;0.015625;0.01953125
3675;0.015625;0.0234375
3676;0.017578125;0.015625
3677;0.015625;0.017578125
3678;0.0078125;0.013671875
3679;0.015625;0.015625
3680;0.017578125;0.0234375
3681;0.01171875;0.025390625
3682;0.013671875;0.01953125
3683;0.013671875;0.021484375
3684;0.015625;0.017578125
3685;0.01171875;0.015625
3686;0.01171875;0.021484375
3687;0.015625;0.013671875
3688;0.015625;0.01953125
3689;0.0234375;0.017578125
3690;0.017578125;0.015625
3691;0.017578125;0.015625
3692;0.021484375;0.01953125
3693;0.017578125;0.01171875
3694;0.009765625;0.0234375
3695;0.017578125;0.013671875
3696;0.015625;0.025390625
3697;0.017578125;0.017578125
3698;0.015625;0.01953125
3699;0.015625;0.0234375
3700;0.021484375;0.021484375
3701;0.01953125;0.015625
3702;0.013671875;0.021484375
3703;0.013671875;0.021484375
3704;0.01171875;0.01953125
3705;0.013671875;0.015625
3706;0.01953125;0.013671875
3707;0.01953125;0.01953125
3708;0.01953125;0.013671875
3709;0.01171875;0.01953125
3710;0.01953125;0.013671875
3711;0.017578125;0.01171875
3712;0.01953125;0.01953125
3713;0.013671875;0.021484375
3714;0.013671875;0.021484375
3715;0.01953125;0.013671875
3716;0.013671875;0.015625
3717;0.017578125;0.013671875
3718;0.015625;0.013671875
3719;0.0234375;0.01953125
3720;0.017578125;0.013671875
3721;0.015625;0.015625
3722;0.021484375;0.013671875
3723;0.021484375;0.025390625
3724;0.017578125;0.021484375
3725;0.013671875;0.015625
3726;0.025390625;0.017578125
3727;0.013671875;0.0234375
3728;0.01953125;0.01171875
3729;0.015625;0.015625
3730;0.017578125;0.021484375
3731;0.0234375;0.02734375
3732;0.021484375;0.017578125
3733;0.015625;0.017578125
3734;0.01953125;0.017578125
3735;0.021484375;0.01953125
3736;0.01953125;0.01953125
3737;0.015625;0.0234375
3738;0.015625;0.0078125
3739;0.01953125;0.015625
3740;0.013671875;0.017578125
3741;0.015625;0.01953125
3742;0.01953125;0.01171875
3743;0.01171875;0.01953125
3744;0.01953125;0.013671875
3745;0.01171875;0.013671875
3746;0.017578125;0.0234375
3747;0.0234375;0.015625
3748;0.01953125;0.021484375
3749;0.0234375;0.015625
3750;0.01953125;0.017578125
3751;0.015625;0.017578125
3752;0.017578125;0.017578125
3753;0.017578125;0.01953125
3754;0.021484375;0.017578125
3755;0.013671875;0.021484375
3756;0.021484375;0.021484375
3757;0.01953125;0.021484375
3758;0.01171875;0.009765625
3759;0.01953125;0.0234375
3760;0.015625;0.015625
3761;0.01953125;0.021484375
3762;0.015625;0.013671875
3763;0.0234375;0.01171875
3764;0.01953125;0.015625
3765;0.017578125;0.01953125
3766;0.01171875;0.013671875
3767;0.015625;0.01953125
3768;0.01171875;0.017578125
3769;0.01953125;0.01171875
3770;0.015625;0.01953125
3771;0.015625;0.015625
3772;0.0234375;0.01171875
3773;0.005859375;0.0234375
3774;0.015625;0.01953125
3775;0.013671875;0.013671875
3776;0.015625;0.017578125
3777;0.01171875;0.017578125
3778;0.013671875;0.01171875
3779;0.013671875;0.0234375
3780;0.01171875;0.01953125
3781;0.017578125;0.021484375
3782;0.017578125;0.017578125
3783;0.021484375;0.01953125
3784;0.017578125;0.017578125
3785;0.029296875;0.015625
3786;0.013671875;0.017578125
3787;0.01953125;0.017578125
3788;0.01953125;0.015625
3789;0.0234375;0.017578125
3790;0.021484375;0.01953125
3791;0.013671875;0.017578125
3792;0.013671875;0.017578125
3793;0.013671875;0.009765625
3794;0.015625;0.015625
3795;0.015625;0.021484375
3796;0.015625;0.01953125
3797;0.015625;0.021484375
3798;0.015625;0.015625
3799;0.021484375;0.015625
3800;0.013671875;0.017578125
3801;0.01171875;0.015625
3802;0.013671875;0.017578125
3803;0.013671875;0.015625
3804;0.01171875;0.0234375
3805;0.009765625;0.021484375
3806;0.013671875;0.01171875
3807;0.01171875;0.017578125
3808;0.015625;0.017578125
3809;0.02734375;0.017578125
3810;0.021484375;0.021484375
3811;0.013671875;0.01953125
3812;0.013671875;0.01953125
3813;0.01171875;0.01171875
3814;0.021484375;0.021484375
3815;0.013671875;0.015625
3816;0.013671875;0.017578125
3817;0.015625;0.017578125
3818;0.015625;0.015625
3819;0.015625;0.021484375
3820;0.01953125;0.017578125
3821;0.017578125;0.0234375
3822;0.013671875;0.013671875
3823;0.01171875;0.013671875
3824;0.015625;0.013671875
3825;0.01171875;0.01171875
3826;0.013671875;0.015625
3827;0.009765625;0.017578125
3828;0.017578125;0.013671875
3829;0.015625;0.021484375
3830;0.015625;0.021484375
3831;0.013671875;0.01953125
3832;0.017578125;0.015625
3833;0.013671875;0.01953125
3834;0.013671875;0.015625
3835;0.0234375;0.015625
3836;0.01953125;0.013671875
3837;0.01171875;0.01953125
3838;0.01953125;0.015625
3839;0.013671875;0.01171875
3840;0.021484375;0.013671875
3841;0.017578125;0.0234375
3842;0.01953125;0.021484375
3843;0.01953125;0.01953125
3844;0.021484375;0.01171875
3845;0.01171875;0.017578125
3846;0.013671875;0.015625
3847;0.021484375;0.021484375
3848;0.021484375;0.021484375
3849;0.013671875;0.009765625
3850;0.017578125;0.013671875
3851;0.01171875;0.021484375
3852;0.015625;0.021484375
3853;0.01953125;0.01953125
3854;0.01953125;0.013671875
3855;0.01171875;0.01953125
3856;0.013671875;0.009765625
3857;0.013671875;0.017578125
3858;0.01953125;0.015625
3859;0.013671875;0.009765625
3860;0.01171875;0.015625
3861;0.013671875;0.013671875
3862;0.015625;0.01171875
3863;0.015625;0.0234375
3864;0.017578125;0.021484375
3865;0.013671875;0.017578125
3866;0.01953125;0.01171875
3867;0.017578125;0.021484375
3868;0.013671875;0.0234375
3869;0.015625;0.013671875
3870;0.01953125;0.015625
3871;0.015625;0.017578125
3872;0.013671875;0.01953125
3873;0.017578125;0.021484375
3874;0.01953125;0.017578125
3875;0.02734375;0.01953125
3876;0.009765625;0.013671875
3877;0.013671875;0.009765625
3878;0.017578125;0.01953125
3879;0.013671875;0.013671875
3880;0.01953125;0.013671875
3881;0.021484375;0.017578125
3882;0.017578125;0.021484375
3883;0.017578125;0.021484375
3884;0.01953125;0.013671875
3885;0.015625;0.01953125
3886;0.017578125;0.015625
3887;0.01171875;0.013671875
3888;0.015625;0.0234375
3889;0.01953125;0.015625
3890;0.02734375;0.017578125
